condition nsolution basis generalization length runtime answer
0 13 SKH ba 22 12 'c'
0 13 SKH bb 22 12 'c'
0 13 SKH bc 22 12 'c'
0 13 SKH ca 22 12 'c'
0 13 SKH cb 22 12 'c'
0 13 SKH cc 22 12 'c'
0 14 SKH aa 22 12 'a'
0 14 SKH ab 22 12 'b'
0 14 SKH ac 22 12 'b'
0 14 SKH ba 22 12 'c'
0 14 SKH bb 22 12 'c'
0 14 SKH bc 22 12 'c'
0 14 SKH ca 22 12 'c'
0 14 SKH cb 22 12 'c'
0 14 SKH cc 22 12 'c'
0 15 SKH aa 22 12 'a'
0 15 SKH ab 22 12 'b'
0 15 SKH ac 22 12 'b'
0 15 SKH ba 22 12 'c'
0 15 SKH bb 22 12 'c'
0 15 SKH bc 22 12 'c'
0 15 SKH ca 22 12 'c'
0 15 SKH cb 22 12 'c'
0 15 SKH cc 22 12 'c'
0 16 SKH aa 22 12 'a'
0 16 SKH ab 22 12 'b'
0 16 SKH ac 22 12 'b'
0 16 SKH ba 22 12 'c'
0 16 SKH bb 22 12 'c'
0 16 SKH bc 22 12 'c'
0 16 SKH ca 22 12 'c'
0 16 SKH cb 22 12 'c'
0 16 SKH cc 22 12 'c'
0 17 SKH aa 22 12 'a'
0 17 SKH ab 22 12 'b'
0 17 SKH ac 22 12 'b'
0 17 SKH ba 22 12 'c'
0 17 SKH bb 22 12 'c'
0 17 SKH bc 22 12 'c'
0 17 SKH ca 22 12 'c'
0 17 SKH cb 22 12 'c'
0 17 SKH cc 22 12 'c'
0 18 SKH aa 22 12 'a'
0 18 SKH ab 22 12 'c'
0 18 SKH ac 22 12 'c'
0 18 SKH ba 22 12 'c'
0 18 SKH bb 22 12 'c'
0 18 SKH bc 22 12 'c'
0 18 SKH ca 22 12 'c'
0 18 SKH cb 22 12 'c'
0 18 SKH cc 22 12 'c'
0 19 SKH aa 22 12 'a'
0 19 SKH ab 22 12 'c'
0 19 SKH ac 22 12 'c'
0 19 SKH ba 22 12 'c'
0 19 SKH bb 22 12 'c'
0 19 SKH bc 22 12 'c'
0 19 SKH ca 22 12 'c'
0 19 SKH cb 22 12 'c'
0 19 SKH cc 22 12 'c'
0 20 SKH aa 22 14 'a'
0 20 SKH ab 22 14 'd'
0 20 SKH ac 22 14 'd'
0 20 SKH ba 22 14 'c'
0 20 SKH bb 22 14 'c'
0 20 SKH bc 22 14 'c'
0 20 SKH ca 22 14 'c'
0 20 SKH cb 22 14 'c'
0 20 SKH cc 22 14 'c'
0 21 SKH aa 26 15 'a'
0 21 SKH ab 26 15 'c'
0 21 SKH ac 26 15 'c'
0 21 SKH ba 26 15 'c'
0 21 SKH bb 26 15 'c'
0 21 SKH bc 26 15 'c'
0 21 SKH ca 26 15 'c'
0 21 SKH cb 26 15 'c'
0 21 SKH cc 26 15 'c'
0 22 SKH aa 22 14 'a'
0 22 SKH ab 22 14 'd'
0 22 SKH ac 22 14 'd'
0 22 SKH ba 22 14 'c'
0 22 SKH bb 22 14 'c'
0 22 SKH bc 22 14 'c'
0 22 SKH ca 22 14 'c'
0 22 SKH cb 22 14 'c'
0 22 SKH cc 22 14 'c'
0 23 SKH aa 26 15 'a'
0 23 SKH ab 26 15 'c'
0 23 SKH ac 26 15 'c'
0 23 SKH ba 26 15 'c'
0 23 SKH bb 26 15 'c'
0 23 SKH bc 26 15 'c'
0 23 SKH ca 26 15 'c'
0 23 SKH cb 26 15 'c'
0 23 SKH cc 26 15 'c'
0 24 SKH aa 22 12 'a'
0 24 SKH ab 22 12 'c'
0 24 SKH ac 22 12 'c'
0 24 SKH ba 22 12 'c'
0 24 SKH bb 22 12 'c'
0 24 SKH bc 22 12 'c'
0 24 SKH ca 22 12 'c'
0 24 SKH cb 22 12 'c'
0 24 SKH cc 22 12 'c'
0 25 SKH aa 22 12 'a'
0 25 SKH ab 22 12 'c'
0 25 SKH ac 22 12 'c'
0 25 SKH ba 22 12 'c'
0 25 SKH bb 22 12 'c'
0 25 SKH bc 22 12 'c'
0 25 SKH ca 22 12 'c'
0 25 SKH cb 22 12 'c'
0 25 SKH cc 22 12 'c'
0 26 SKH aa 22 14 'a'
0 26 SKH ab 22 14 'd'
0 26 SKH ac 22 14 'd'
0 26 SKH ba 22 14 'c'
0 26 SKH bb 22 14 'c'
0 26 SKH bc 22 14 'c'
0 26 SKH ca 22 14 'c'
0 26 SKH cb 22 14 'c'
0 26 SKH cc 22 14 'c'
0 27 SKH aa 26 15 'a'
0 27 SKH ab 26 15 'c'
0 27 SKH ac 26 15 'c'
0 27 SKH ba 26 15 'c'
0 27 SKH bb 26 15 'c'
0 27 SKH bc 26 15 'c'
0 27 SKH ca 26 15 'c'
0 27 SKH cb 26 15 'c'
0 27 SKH cc 26 15 'c'
0 28 SKH aa 22 14 'a'
0 28 SKH ab 22 14 'd'
0 28 SKH ac 22 14 'd'
0 28 SKH ba 22 14 'c'
0 28 SKH bb 22 14 'c'
0 28 SKH bc 22 14 'c'
0 28 SKH ca 22 14 'c'
0 28 SKH cb 22 14 'c'
0 28 SKH cc 22 14 'c'
0 29 SKH aa 26 15 'a'
0 29 SKH ab 26 15 'c'
0 29 SKH ac 26 15 'c'
0 29 SKH ba 26 15 'c'
0 29 SKH bb 26 15 'c'
0 29 SKH bc 26 15 'c'
0 29 SKH ca 26 15 'c'
0 29 SKH cb 26 15 'c'
0 29 SKH cc 26 15 'c'
0 30 SKH aa 22 12 'a'
0 30 SKH ab 22 12 'c'
0 30 SKH ac 22 12 'c'
0 30 SKH ba 22 12 'c'
0 30 SKH bb 22 12 'c'
0 30 SKH bc 22 12 'c'
0 30 SKH ca 22 12 'c'
0 30 SKH cb 22 12 'c'
0 30 SKH cc 22 12 'c'
0 31 SKH aa 22 12 'a'
0 31 SKH ab 22 12 'c'
0 31 SKH ac 22 12 'c'
0 31 SKH ba 22 12 'c'
0 31 SKH bb 22 12 'c'
0 31 SKH bc 22 12 'c'
0 31 SKH ca 22 12 'c'
0 31 SKH cb 22 12 'c'
0 31 SKH cc 22 12 'c'
0 32 SKH aa 22 14 'a'
0 32 SKH ab 22 14 'd'
0 32 SKH ac 22 14 'd'
0 32 SKH ba 22 14 'c'
0 32 SKH bb 22 14 'c'
0 32 SKH bc 22 14 'c'
0 32 SKH ca 22 14 'c'
0 32 SKH cb 22 14 'c'
0 32 SKH cc 22 14 'c'
0 33 SKH aa 26 15 'a'
0 33 SKH ab 26 15 'c'
0 33 SKH ac 26 15 'c'
0 33 SKH ba 26 15 'c'
0 33 SKH bb 26 15 'c'
0 33 SKH bc 26 15 'c'
0 33 SKH ca 26 15 'c'
0 33 SKH cb 26 15 'c'
0 33 SKH cc 26 15 'c'
0 34 SKH aa 22 14 'a'
0 34 SKH ab 22 14 'd'
0 34 SKH ac 22 14 'd'
0 34 SKH ba 22 14 'c'
0 34 SKH bb 22 14 'c'
0 34 SKH bc 22 14 'c'
0 34 SKH ca 22 14 'c'
0 34 SKH cb 22 14 'c'
0 34 SKH cc 22 14 'c'
0 35 SKH aa 26 15 'a'
0 35 SKH ab 26 15 'c'
0 35 SKH ac 26 15 'c'
0 35 SKH ba 26 15 'c'
0 35 SKH bb 26 15 'c'
0 35 SKH bc 26 15 'c'
0 35 SKH ca 26 15 'c'
0 35 SKH cb 26 15 'c'
0 35 SKH cc 26 15 'c'
0 36 SKH aa 22 12 'a'
0 36 SKH ab 22 12 'c'
0 36 SKH ac 22 12 'c'
0 36 SKH ba 22 12 'c'
0 36 SKH bb 22 12 'c'
0 36 SKH bc 22 12 'c'
0 36 SKH ca 22 12 'c'
0 36 SKH cb 22 12 'c'
0 36 SKH cc 22 12 'c'
0 37 SKH aa 22 12 'a'
0 37 SKH ab 22 12 'c'
0 37 SKH ac 22 12 'c'
0 37 SKH ba 22 12 'c'
0 37 SKH bb 22 12 'c'
0 37 SKH bc 22 12 'c'
0 37 SKH ca 22 12 'c'
0 37 SKH cb 22 12 'c'
0 37 SKH cc 22 12 'c'
0 38 SKH aa 22 14 'a'
0 38 SKH ab 22 14 'd'
0 38 SKH ac 22 14 'd'
0 38 SKH ba 22 14 'c'
0 38 SKH bb 22 14 'c'
0 38 SKH bc 22 14 'c'
0 38 SKH ca 22 14 'c'
0 38 SKH cb 22 14 'c'
0 38 SKH cc 22 14 'c'
0 39 SKH aa 26 15 'a'
0 39 SKH ab 26 15 'c'
0 39 SKH ac 26 15 'c'
0 39 SKH ba 26 15 'c'
0 39 SKH bb 26 15 'c'
0 39 SKH bc 26 15 'c'
0 39 SKH ca 26 15 'c'
0 39 SKH cb 26 15 'c'
0 39 SKH cc 26 15 'c'
0 40 SKH aa 22 14 'a'
0 40 SKH ab 22 14 'd'
0 40 SKH ac 22 14 'd'
0 40 SKH ba 22 14 'c'
0 40 SKH bb 22 14 'c'
0 40 SKH bc 22 14 'c'
0 40 SKH ca 22 14 'c'
0 40 SKH cb 22 14 'c'
0 40 SKH cc 22 14 'c'
0 41 SKH aa 26 15 'a'
0 41 SKH ab 26 15 'c'
0 41 SKH ac 26 15 'c'
0 41 SKH ba 26 15 'c'
0 41 SKH bb 26 15 'c'
0 41 SKH bc 26 15 'c'
0 41 SKH ca 26 15 'c'
0 41 SKH cb 26 15 'c'
0 41 SKH cc 26 15 'c'
0 42 SKH aa 22 12 'a'
0 42 SKH ab 22 12 'c'
0 42 SKH ac 22 12 'c'
0 42 SKH ba 22 12 'c'
0 42 SKH bb 22 12 'c'
0 42 SKH bc 22 12 'c'
0 42 SKH ca 22 12 'c'
0 42 SKH cb 22 12 'c'
0 42 SKH cc 22 12 'c'
0 43 SKH aa 22 12 'a'
0 43 SKH ab 22 12 'c'
0 43 SKH ac 22 12 'c'
0 43 SKH ba 22 12 'c'
0 43 SKH bb 22 12 'c'
0 43 SKH bc 22 12 'c'
0 43 SKH ca 22 12 'c'
0 43 SKH cb 22 12 'c'
0 43 SKH cc 22 12 'c'
0 44 SKH aa 22 14 'a'
0 44 SKH ab 22 14 'd'
0 44 SKH ac 22 14 'd'
0 44 SKH ba 22 14 'c'
0 44 SKH bb 22 14 'c'
0 44 SKH bc 22 14 'c'
0 44 SKH ca 22 14 'c'
0 44 SKH cb 22 14 'c'
0 44 SKH cc 22 14 'c'
0 45 SKH aa 26 15 'a'
0 45 SKH ab 26 15 'c'
0 45 SKH ac 26 15 'c'
0 45 SKH ba 26 15 'c'
0 45 SKH bb 26 15 'c'
0 45 SKH bc 26 15 'c'
0 45 SKH ca 26 15 'c'
0 45 SKH cb 26 15 'c'
0 45 SKH cc 26 15 'c'
0 46 SKH aa 22 14 'a'
0 46 SKH ab 22 14 'd'
0 46 SKH ac 22 14 'd'
0 46 SKH ba 22 14 'c'
0 46 SKH bb 22 14 'c'
0 46 SKH bc 22 14 'c'
0 46 SKH ca 22 14 'c'
0 46 SKH cb 22 14 'c'
0 46 SKH cc 22 14 'c'
0 47 SKH aa 26 15 'a'
0 47 SKH ab 26 15 'c'
0 47 SKH ac 26 15 'c'
0 47 SKH ba 26 15 'c'
0 47 SKH bb 26 15 'c'
0 47 SKH bc 26 15 'c'
0 47 SKH ca 26 15 'c'
0 47 SKH cb 26 15 'c'
0 47 SKH cc 26 15 'c'
0 48 SKH aa 22 12 'a'
0 48 SKH ab 22 12 'c'
0 48 SKH ac 22 12 'c'
0 48 SKH ba 22 12 'c'
0 48 SKH bb 22 12 'c'
0 48 SKH bc 22 12 'c'
0 48 SKH ca 22 12 'c'
0 48 SKH cb 22 12 'c'
0 48 SKH cc 22 12 'c'
0 49 SKH aa 22 12 'a'
0 49 SKH ab 22 12 'c'
0 49 SKH ac 22 12 'c'
0 49 SKH ba 22 12 'c'
0 49 SKH bb 22 12 'c'
0 49 SKH bc 22 12 'c'
0 49 SKH ca 22 12 'c'
0 49 SKH cb 22 12 'c'
0 49 SKH cc 22 12 'c'
0 50 SKH aa 22 14 'a'
0 50 SKH ab 22 14 'd'
0 50 SKH ac 22 14 'd'
0 50 SKH ba 22 14 'c'
0 50 SKH bb 22 14 'c'
0 50 SKH bc 22 14 'c'
0 50 SKH ca 22 14 'c'
0 50 SKH cb 22 14 'c'
0 50 SKH cc 22 14 'c'
0 51 SKH aa 26 15 'a'
0 51 SKH ab 26 15 'c'
0 51 SKH ac 26 15 'c'
0 51 SKH ba 26 15 'c'
0 51 SKH bb 26 15 'c'
0 51 SKH bc 26 15 'c'
0 51 SKH ca 26 15 'c'
0 51 SKH cb 26 15 'c'
0 51 SKH cc 26 15 'c'
0 52 SKH aa 22 14 'a'
0 52 SKH ab 22 14 'd'
0 52 SKH ac 22 14 'd'
0 52 SKH ba 22 14 'c'
0 52 SKH bb 22 14 'c'
0 52 SKH bc 22 14 'c'
0 52 SKH ca 22 14 'c'
0 52 SKH cb 22 14 'c'
0 52 SKH cc 22 14 'c'
0 53 SKH aa 26 15 'a'
0 53 SKH ab 26 15 'c'
0 53 SKH ac 26 15 'c'
0 53 SKH ba 26 15 'c'
0 53 SKH bb 26 15 'c'
0 53 SKH bc 26 15 'c'
0 53 SKH ca 26 15 'c'
0 53 SKH cb 26 15 'c'
0 53 SKH cc 26 15 'c'
0 54 SKH aa 22 12 'a'
0 54 SKH ab 22 12 'c'
0 54 SKH ac 22 12 'c'
0 54 SKH ba 22 12 'c'
0 54 SKH bb 22 12 'c'
0 54 SKH bc 22 12 'c'
0 54 SKH ca 22 12 'c'
0 54 SKH cb 22 12 'c'
0 54 SKH cc 22 12 'c'
0 55 SKH aa 22 12 'a'
0 55 SKH ab 22 12 'c'
0 55 SKH ac 22 12 'c'
0 55 SKH ba 22 12 'c'
0 55 SKH bb 22 12 'c'
0 55 SKH bc 22 12 'c'
0 55 SKH ca 22 12 'c'
0 55 SKH cb 22 12 'c'
0 55 SKH cc 22 12 'c'
0 56 SKH aa 22 14 'a'
0 56 SKH ab 22 14 'd'
0 56 SKH ac 22 14 'd'
0 56 SKH ba 22 14 'c'
0 56 SKH bb 22 14 'c'
0 56 SKH bc 22 14 'c'
0 56 SKH ca 22 14 'c'
0 56 SKH cb 22 14 'c'
0 56 SKH cc 22 14 'c'
0 57 SKH aa 26 15 'a'
0 57 SKH ab 26 15 'c'
0 57 SKH ac 26 15 'c'
0 57 SKH ba 26 15 'c'
0 57 SKH bb 26 15 'c'
0 57 SKH bc 26 15 'c'
0 57 SKH ca 26 15 'c'
0 57 SKH cb 26 15 'c'
0 57 SKH cc 26 15 'c'
0 58 SKH aa 22 14 'a'
0 58 SKH ab 22 14 'd'
0 58 SKH ac 22 14 'd'
0 58 SKH ba 22 14 'c'
0 58 SKH bb 22 14 'c'
0 58 SKH bc 22 14 'c'
0 58 SKH ca 22 14 'c'
0 58 SKH cb 22 14 'c'
0 58 SKH cc 22 14 'c'
0 59 SKH aa 26 15 'a'
0 59 SKH ab 26 15 'c'
0 59 SKH ac 26 15 'c'
0 59 SKH ba 26 15 'c'
0 59 SKH bb 26 15 'c'
0 59 SKH bc 26 15 'c'
0 59 SKH ca 26 15 'c'
0 59 SKH cb 26 15 'c'
0 59 SKH cc 26 15 'c'
0 60 SKH aa 22 12 'a'
0 60 SKH ab 22 12 'c'
0 60 SKH ac 22 12 'c'
0 60 SKH ba 22 12 'c'
0 60 SKH bb 22 12 'c'
0 60 SKH bc 22 12 'c'
0 60 SKH ca 22 12 'c'
0 60 SKH cb 22 12 'c'
0 60 SKH cc 22 12 'c'
0 61 SKH aa 22 12 'a'
0 61 SKH ab 22 12 'c'
0 61 SKH ac 22 12 'c'
0 61 SKH ba 22 12 'c'
0 61 SKH bb 22 12 'c'
0 61 SKH bc 22 12 'c'
0 61 SKH ca 22 12 'c'
0 61 SKH cb 22 12 'c'
0 61 SKH cc 22 12 'c'
0 62 SKH aa 22 14 'a'
0 62 SKH ab 22 14 'd'
0 62 SKH ac 22 14 'd'
0 62 SKH ba 22 14 'c'
0 62 SKH bb 22 14 'c'
0 62 SKH bc 22 14 'c'
0 62 SKH ca 22 14 'c'
0 62 SKH cb 22 14 'c'
0 62 SKH cc 22 14 'c'
0 63 SKH aa 26 15 'a'
0 63 SKH ab 26 15 'c'
0 63 SKH ac 26 15 'c'
0 63 SKH ba 26 15 'c'
0 63 SKH bb 26 15 'c'
0 63 SKH bc 26 15 'c'
0 63 SKH ca 26 15 'c'
0 63 SKH cb 26 15 'c'
0 63 SKH cc 26 15 'c'
0 64 SKH aa 22 14 'a'
0 64 SKH ab 22 14 'd'
0 64 SKH ac 22 14 'd'
0 64 SKH ba 22 14 'c'
0 64 SKH bb 22 14 'c'
0 64 SKH bc 22 14 'c'
0 64 SKH ca 22 14 'c'
0 64 SKH cb 22 14 'c'
0 64 SKH cc 22 14 'c'
0 65 SKH aa 26 15 'a'
0 65 SKH ab 26 15 'c'
0 65 SKH ac 26 15 'c'
0 65 SKH ba 26 15 'c'
0 65 SKH bb 26 15 'c'
0 65 SKH bc 26 15 'c'
0 65 SKH ca 26 15 'c'
0 65 SKH cb 26 15 'c'
0 65 SKH cc 26 15 'c'
0 66 SKH aa 22 12 'a'
0 66 SKH ab 22 12 'c'
0 66 SKH ac 22 12 'c'
0 66 SKH ba 22 12 'c'
0 66 SKH bb 22 12 'c'
0 66 SKH bc 22 12 'c'
0 66 SKH ca 22 12 'c'
0 66 SKH cb 22 12 'c'
0 66 SKH cc 22 12 'c'
0 67 SKH aa 22 12 'a'
0 67 SKH ab 22 12 'c'
0 67 SKH ac 22 12 'c'
0 67 SKH ba 22 12 'c'
0 67 SKH bb 22 12 'c'
0 67 SKH bc 22 12 'c'
0 67 SKH ca 22 12 'c'
0 67 SKH cb 22 12 'c'
0 67 SKH cc 22 12 'c'
0 68 SKH aa 22 14 'a'
0 68 SKH ab 22 14 'd'
0 68 SKH ac 22 14 'd'
0 68 SKH ba 22 14 'c'
0 68 SKH bb 22 14 'c'
0 68 SKH bc 22 14 'c'
0 68 SKH ca 22 14 'c'
0 68 SKH cb 22 14 'c'
0 68 SKH cc 22 14 'c'
0 69 SKH aa 26 15 'a'
0 69 SKH ab 26 15 'c'
0 69 SKH ac 26 15 'c'
0 69 SKH ba 26 15 'c'
0 69 SKH bb 26 15 'c'
0 69 SKH bc 26 15 'c'
0 69 SKH ca 26 15 'c'
0 69 SKH cb 26 15 'c'
0 69 SKH cc 26 15 'c'
0 70 SKH aa 22 14 'a'
0 70 SKH ab 22 14 'd'
0 70 SKH ac 22 14 'd'
0 70 SKH ba 22 14 'c'
0 70 SKH bb 22 14 'c'
0 70 SKH bc 22 14 'c'
0 70 SKH ca 22 14 'c'
0 70 SKH cb 22 14 'c'
0 70 SKH cc 22 14 'c'
0 71 SKH aa 26 15 'a'
0 71 SKH ab 26 15 'c'
0 71 SKH ac 26 15 'c'
0 71 SKH ba 26 15 'c'
0 71 SKH bb 26 15 'c'
0 71 SKH bc 26 15 'c'
0 71 SKH ca 26 15 'c'
0 71 SKH cb 26 15 'c'
0 71 SKH cc 26 15 'c'
0 72 SKH aa 22 12 'a'
0 72 SKH ab 22 12 'b'
0 72 SKH ac 22 12 'b'
0 72 SKH ba 22 12 'c'
0 72 SKH bb 22 12 'c'
0 72 SKH bc 22 12 'c'
0 72 SKH ca 22 12 'c'
0 72 SKH cb 22 12 'c'
0 72 SKH cc 22 12 'c'
0 73 SKH aa 22 12 'a'
0 73 SKH ab 22 12 'b'
0 73 SKH ac 22 12 'b'
0 73 SKH ba 22 12 'c'
0 73 SKH bb 22 12 'c'
0 73 SKH bc 22 12 'c'
0 73 SKH ca 22 12 'c'
0 73 SKH cb 22 12 'c'
0 73 SKH cc 22 12 'c'
0 74 SKH aa 22 12 'a'
0 74 SKH ab 22 12 'b'
0 74 SKH ac 22 12 'b'
0 74 SKH ba 22 12 'c'
0 74 SKH bb 22 12 'c'
0 74 SKH bc 22 12 'c'
0 74 SKH ca 22 12 'c'
0 74 SKH cb 22 12 'c'
0 74 SKH cc 22 12 'c'
0 75 SKH aa 22 12 'a'
0 75 SKH ab 22 12 'b'
0 75 SKH ac 22 12 'b'
0 75 SKH ba 22 12 'c'
0 75 SKH bb 22 12 'c'
0 75 SKH bc 22 12 'c'
0 75 SKH ca 22 12 'c'
0 75 SKH cb 22 12 'c'
0 75 SKH cc 22 12 'c'
0 76 SKH aa 22 12 'a'
0 76 SKH ab 22 12 'b'
0 76 SKH ac 22 12 'b'
0 76 SKH ba 22 12 'c'
0 76 SKH bb 22 12 'c'
0 76 SKH bc 22 12 'c'
0 76 SKH ca 22 12 'c'
0 76 SKH cb 22 12 'c'
0 76 SKH cc 22 12 'c'
0 77 SKH aa 22 12 'a'
0 77 SKH ab 22 12 'b'
0 77 SKH ac 22 12 'b'
0 77 SKH ba 22 12 'c'
0 77 SKH bb 22 12 'c'
0 77 SKH bc 22 12 'c'
0 77 SKH ca 22 12 'c'
0 77 SKH cb 22 12 'c'
0 77 SKH cc 22 12 'c'
0 78 SKH aa 22 12 'a'
0 78 SKH ab 22 12 'b'
0 78 SKH ac 22 12 'b'
0 78 SKH ba 22 12 'c'
0 78 SKH bb 22 12 'c'
0 78 SKH bc 22 12 'c'
0 78 SKH ca 22 12 'c'
0 78 SKH cb 22 12 'c'
0 78 SKH cc 22 12 'c'
0 79 SKH aa 22 12 'a'
0 79 SKH ab 22 12 'b'
0 79 SKH ac 22 12 'b'
0 79 SKH ba 22 12 'c'
0 79 SKH bb 22 12 'c'
0 79 SKH bc 22 12 'c'
0 79 SKH ca 22 12 'c'
0 79 SKH cb 22 12 'c'
0 79 SKH cc 22 12 'c'
0 80 SKH aa 22 12 'a'
0 80 SKH ab 22 12 'b'
0 80 SKH ac 22 12 'b'
0 80 SKH ba 22 12 'c'
0 80 SKH bb 22 12 'c'
0 80 SKH bc 22 12 'c'
0 80 SKH ca 22 12 'c'
0 80 SKH cb 22 12 'c'
0 80 SKH cc 22 12 'c'
0 81 SKH aa 22 12 'a'
0 81 SKH ab 22 12 'b'
0 81 SKH ac 22 12 'b'
0 81 SKH ba 22 12 'c'
0 81 SKH bb 22 12 'c'
0 81 SKH bc 22 12 'c'
0 81 SKH ca 22 12 'c'
0 81 SKH cb 22 12 'c'
0 81 SKH cc 22 12 'c'
0 82 SKH aa 22 12 'a'
0 82 SKH ab 22 12 'b'
0 82 SKH ac 22 12 'b'
0 82 SKH ba 22 12 'c'
0 82 SKH bb 22 12 'c'
0 82 SKH bc 22 12 'c'
0 82 SKH ca 22 12 'c'
0 82 SKH cb 22 12 'c'
0 82 SKH cc 22 12 'c'
0 83 SKH aa 22 12 'a'
0 83 SKH ab 22 12 'b'
0 83 SKH ac 22 12 'b'
0 83 SKH ba 22 12 'c'
0 83 SKH bb 22 12 'c'
0 83 SKH bc 22 12 'c'
0 83 SKH ca 22 12 'c'
0 83 SKH cb 22 12 'c'
0 83 SKH cc 22 12 'c'
0 84 SKH aa 22 12 'a'
0 84 SKH ab 22 12 'b'
0 84 SKH ac 22 12 'b'
0 84 SKH ba 22 12 'c'
0 84 SKH bb 22 12 'c'
0 84 SKH bc 22 12 'c'
0 84 SKH ca 22 12 'c'
0 84 SKH cb 22 12 'c'
0 84 SKH cc 22 12 'c'
0 85 SKH aa 22 12 'a'
0 85 SKH ab 22 12 'b'
0 85 SKH ac 22 12 'b'
0 85 SKH ba 22 12 'c'
0 85 SKH bb 22 12 'c'
0 85 SKH bc 22 12 'c'
0 85 SKH ca 22 12 'c'
