condition nsolution basis generalization length runtime answer
0 24 SKHI ca 20 12 'c'
0 24 SKHI cb 20 12 'c'
0 24 SKHI cc 20 12 'c'
0 25 SKHI aa 20 12 'a'
0 25 SKHI ab 20 12 'b'
0 25 SKHI ac 20 12 'b'
0 25 SKHI ba 20 12 'c'
0 25 SKHI bb 20 12 'c'
0 25 SKHI bc 20 12 'c'
0 25 SKHI ca 20 12 'c'
0 25 SKHI cb 20 12 'c'
0 25 SKHI cc 20 12 'c'
0 26 SKHI aa 20 12 'a'
0 26 SKHI ab 20 12 'b'
0 26 SKHI ac 20 12 'b'
0 26 SKHI ba 20 12 'c'
0 26 SKHI bb 20 12 'c'
0 26 SKHI bc 20 12 'c'
0 26 SKHI ca 20 12 'c'
0 26 SKHI cb 20 12 'c'
0 26 SKHI cc 20 12 'c'
0 27 SKHI aa 20 12 'a'
0 27 SKHI ab 20 12 'b'
0 27 SKHI ac 20 12 'b'
0 27 SKHI ba 20 12 'c'
0 27 SKHI bb 20 12 'c'
0 27 SKHI bc 20 12 'c'
0 27 SKHI ca 20 12 'c'
0 27 SKHI cb 20 12 'c'
0 27 SKHI cc 20 12 'c'
0 28 SKHI aa 20 12 'a'
0 28 SKHI ab 20 12 'b'
0 28 SKHI ac 20 12 'b'
0 28 SKHI ba 20 12 'c'
0 28 SKHI bb 20 12 'c'
0 28 SKHI bc 20 12 'c'
0 28 SKHI ca 20 12 'c'
0 28 SKHI cb 20 12 'c'
0 28 SKHI cc 20 12 'c'
0 29 SKHI aa 20 12 'a'
0 29 SKHI ab 20 12 'b'
0 29 SKHI ac 20 12 'b'
0 29 SKHI ba 20 12 'c'
0 29 SKHI bb 20 12 'c'
0 29 SKHI bc 20 12 'c'
0 29 SKHI ca 20 12 'c'
0 29 SKHI cb 20 12 'c'
0 29 SKHI cc 20 12 'c'
0 30 SKHI aa 20 12 'a'
0 30 SKHI ab 20 12 'b'
0 30 SKHI ac 20 12 'b'
0 30 SKHI ba 20 12 'c'
0 30 SKHI bb 20 12 'c'
0 30 SKHI bc 20 12 'c'
0 30 SKHI ca 20 12 'c'
0 30 SKHI cb 20 12 'c'
0 30 SKHI cc 20 12 'c'
0 31 SKHI aa 20 12 'a'
0 31 SKHI ab 20 12 'b'
0 31 SKHI ac 20 12 'b'
0 31 SKHI ba 20 12 'c'
0 31 SKHI bb 20 12 'c'
0 31 SKHI bc 20 12 'c'
0 31 SKHI ca 20 12 'c'
0 31 SKHI cb 20 12 'c'
0 31 SKHI cc 20 12 'c'
0 32 SKHI aa 20 12 'a'
0 32 SKHI ab 20 12 'b'
0 32 SKHI ac 20 12 'b'
0 32 SKHI ba 20 12 'c'
0 32 SKHI bb 20 12 'c'
0 32 SKHI bc 20 12 'c'
0 32 SKHI ca 20 12 'c'
0 32 SKHI cb 20 12 'c'
0 32 SKHI cc 20 12 'c'
0 33 SKHI aa 20 12 'a'
0 33 SKHI ab 20 12 'b'
0 33 SKHI ac 20 12 'b'
0 33 SKHI ba 20 12 'c'
0 33 SKHI bb 20 12 'c'
0 33 SKHI bc 20 12 'c'
0 33 SKHI ca 20 12 'c'
0 33 SKHI cb 20 12 'c'
0 33 SKHI cc 20 12 'c'
0 34 SKHI aa 20 12 'a'
0 34 SKHI ab 20 12 'b'
0 34 SKHI ac 20 12 'b'
0 34 SKHI ba 20 12 'c'
0 34 SKHI bb 20 12 'c'
0 34 SKHI bc 20 12 'c'
0 34 SKHI ca 20 12 'c'
0 34 SKHI cb 20 12 'c'
0 34 SKHI cc 20 12 'c'
0 35 SKHI aa 20 12 'a'
0 35 SKHI ab 20 12 'b'
0 35 SKHI ac 20 12 'b'
0 35 SKHI ba 20 12 'c'
0 35 SKHI bb 20 12 'c'
0 35 SKHI bc 20 12 'c'
0 35 SKHI ca 20 12 'c'
0 35 SKHI cb 20 12 'c'
0 35 SKHI cc 20 12 'c'
0 36 SKHI aa 20 12 'a'
0 36 SKHI ab 20 12 'c'
0 36 SKHI ac 20 12 'c'
0 36 SKHI ba 20 12 'c'
0 36 SKHI bb 20 12 'c'
0 36 SKHI bc 20 12 'c'
0 36 SKHI ca 20 12 'c'
0 36 SKHI cb 20 12 'c'
0 36 SKHI cc 20 12 'c'
0 37 SKHI aa 20 12 'a'
0 37 SKHI ab 20 12 'c'
0 37 SKHI ac 20 12 'c'
0 37 SKHI ba 20 12 'c'
0 37 SKHI bb 20 12 'c'
0 37 SKHI bc 20 12 'c'
0 37 SKHI ca 20 12 'c'
0 37 SKHI cb 20 12 'c'
0 37 SKHI cc 20 12 'c'
0 38 SKHI aa 20 12 'a'
0 38 SKHI ab 20 12 'c'
0 38 SKHI ac 20 12 'c'
0 38 SKHI ba 20 12 'c'
0 38 SKHI bb 20 12 'c'
0 38 SKHI bc 20 12 'c'
0 38 SKHI ca 20 12 'c'
0 38 SKHI cb 20 12 'c'
0 38 SKHI cc 20 12 'c'
0 39 SKHI aa 20 14 'a'
0 39 SKHI ab 20 14 'd'
0 39 SKHI ac 20 14 'd'
0 39 SKHI ba 20 14 'c'
0 39 SKHI bb 20 14 'c'
0 39 SKHI bc 20 14 'c'
0 39 SKHI ca 20 14 'c'
0 39 SKHI cb 20 14 'c'
0 39 SKHI cc 20 14 'c'
0 40 SKHI aa 24 15 'a'
0 40 SKHI ab 24 15 'c'
0 40 SKHI ac 24 15 'c'
0 40 SKHI ba 24 15 'c'
0 40 SKHI bb 24 15 'c'
0 40 SKHI bc 24 15 'c'
0 40 SKHI ca 24 15 'c'
0 40 SKHI cb 24 15 'c'
0 40 SKHI cc 24 15 'c'
0 41 SKHI aa 24 15 'a'
0 41 SKHI ab 24 15 'c'
0 41 SKHI ac 24 15 'c'
0 41 SKHI ba 24 15 'c'
0 41 SKHI bb 24 15 'c'
0 41 SKHI bc 24 15 'c'
0 41 SKHI ca 24 15 'c'
0 41 SKHI cb 24 15 'c'
0 41 SKHI cc 24 15 'c'
0 42 SKHI aa 20 14 'a'
0 42 SKHI ab 20 14 'd'
0 42 SKHI ac 20 14 'd'
0 42 SKHI ba 20 14 'c'
0 42 SKHI bb 20 14 'c'
0 42 SKHI bc 20 14 'c'
0 42 SKHI ca 20 14 'c'
0 42 SKHI cb 20 14 'c'
0 42 SKHI cc 20 14 'c'
0 43 SKHI aa 24 15 'a'
0 43 SKHI ab 24 15 'c'
0 43 SKHI ac 24 15 'c'
0 43 SKHI ba 24 15 'c'
0 43 SKHI bb 24 15 'c'
0 43 SKHI bc 24 15 'c'
0 43 SKHI ca 24 15 'c'
0 43 SKHI cb 24 15 'c'
0 43 SKHI cc 24 15 'c'
0 44 SKHI aa 24 15 'a'
0 44 SKHI ab 24 15 'c'
0 44 SKHI ac 24 15 'c'
0 44 SKHI ba 24 15 'c'
0 44 SKHI bb 24 15 'c'
0 44 SKHI bc 24 15 'c'
0 44 SKHI ca 24 15 'c'
0 44 SKHI cb 24 15 'c'
0 44 SKHI cc 24 15 'c'
0 45 SKHI aa 20 14 'a'
0 45 SKHI ab 20 14 'd'
0 45 SKHI ac 20 14 'd'
0 45 SKHI ba 20 14 'c'
0 45 SKHI bb 20 14 'c'
0 45 SKHI bc 20 14 'c'
0 45 SKHI ca 20 14 'c'
0 45 SKHI cb 20 14 'c'
0 45 SKHI cc 20 14 'c'
0 46 SKHI aa 24 15 'a'
0 46 SKHI ab 24 15 'c'
0 46 SKHI ac 24 15 'c'
0 46 SKHI ba 24 15 'c'
0 46 SKHI bb 24 15 'c'
0 46 SKHI bc 24 15 'c'
0 46 SKHI ca 24 15 'c'
0 46 SKHI cb 24 15 'c'
0 46 SKHI cc 24 15 'c'
0 47 SKHI aa 24 15 'a'
0 47 SKHI ab 24 15 'c'
0 47 SKHI ac 24 15 'c'
0 47 SKHI ba 24 15 'c'
0 47 SKHI bb 24 15 'c'
0 47 SKHI bc 24 15 'c'
0 47 SKHI ca 24 15 'c'
0 47 SKHI cb 24 15 'c'
0 47 SKHI cc 24 15 'c'
0 48 SKHI aa 20 12 'a'
0 48 SKHI ab 20 12 'c'
0 48 SKHI ac 20 12 'c'
0 48 SKHI ba 20 12 'c'
0 48 SKHI bb 20 12 'c'
0 48 SKHI bc 20 12 'c'
0 48 SKHI ca 20 12 'c'
0 48 SKHI cb 20 12 'c'
0 48 SKHI cc 20 12 'c'
0 49 SKHI aa 20 12 'a'
0 49 SKHI ab 20 12 'c'
0 49 SKHI ac 20 12 'c'
0 49 SKHI ba 20 12 'c'
0 49 SKHI bb 20 12 'c'
0 49 SKHI bc 20 12 'c'
0 49 SKHI ca 20 12 'c'
0 49 SKHI cb 20 12 'c'
0 49 SKHI cc 20 12 'c'
0 50 SKHI aa 20 12 'a'
0 50 SKHI ab 20 12 'c'
0 50 SKHI ac 20 12 'c'
0 50 SKHI ba 20 12 'c'
0 50 SKHI bb 20 12 'c'
0 50 SKHI bc 20 12 'c'
0 50 SKHI ca 20 12 'c'
0 50 SKHI cb 20 12 'c'
0 50 SKHI cc 20 12 'c'
0 51 SKHI aa 20 14 'a'
0 51 SKHI ab 20 14 'd'
0 51 SKHI ac 20 14 'd'
0 51 SKHI ba 20 14 'c'
0 51 SKHI bb 20 14 'c'
0 51 SKHI bc 20 14 'c'
0 51 SKHI ca 20 14 'c'
0 51 SKHI cb 20 14 'c'
0 51 SKHI cc 20 14 'c'
0 52 SKHI aa 24 15 'a'
0 52 SKHI ab 24 15 'c'
0 52 SKHI ac 24 15 'c'
0 52 SKHI ba 24 15 'c'
0 52 SKHI bb 24 15 'c'
0 52 SKHI bc 24 15 'c'
0 52 SKHI ca 24 15 'c'
0 52 SKHI cb 24 15 'c'
0 52 SKHI cc 24 15 'c'
0 53 SKHI aa 24 15 'a'
0 53 SKHI ab 24 15 'c'
0 53 SKHI ac 24 15 'c'
0 53 SKHI ba 24 15 'c'
0 53 SKHI bb 24 15 'c'
0 53 SKHI bc 24 15 'c'
0 53 SKHI ca 24 15 'c'
0 53 SKHI cb 24 15 'c'
0 53 SKHI cc 24 15 'c'
0 54 SKHI aa 20 14 'a'
0 54 SKHI ab 20 14 'd'
0 54 SKHI ac 20 14 'd'
0 54 SKHI ba 20 14 'c'
0 54 SKHI bb 20 14 'c'
0 54 SKHI bc 20 14 'c'
0 54 SKHI ca 20 14 'c'
0 54 SKHI cb 20 14 'c'
0 54 SKHI cc 20 14 'c'
0 55 SKHI aa 24 15 'a'
0 55 SKHI ab 24 15 'c'
0 55 SKHI ac 24 15 'c'
0 55 SKHI ba 24 15 'c'
0 55 SKHI bb 24 15 'c'
0 55 SKHI bc 24 15 'c'
0 55 SKHI ca 24 15 'c'
0 55 SKHI cb 24 15 'c'
0 55 SKHI cc 24 15 'c'
0 56 SKHI aa 24 15 'a'
0 56 SKHI ab 24 15 'c'
0 56 SKHI ac 24 15 'c'
0 56 SKHI ba 24 15 'c'
0 56 SKHI bb 24 15 'c'
0 56 SKHI bc 24 15 'c'
0 56 SKHI ca 24 15 'c'
0 56 SKHI cb 24 15 'c'
0 56 SKHI cc 24 15 'c'
0 57 SKHI aa 20 14 'a'
0 57 SKHI ab 20 14 'd'
0 57 SKHI ac 20 14 'd'
0 57 SKHI ba 20 14 'c'
0 57 SKHI bb 20 14 'c'
0 57 SKHI bc 20 14 'c'
0 57 SKHI ca 20 14 'c'
0 57 SKHI cb 20 14 'c'
0 57 SKHI cc 20 14 'c'
0 58 SKHI aa 24 15 'a'
0 58 SKHI ab 24 15 'c'
0 58 SKHI ac 24 15 'c'
0 58 SKHI ba 24 15 'c'
0 58 SKHI bb 24 15 'c'
0 58 SKHI bc 24 15 'c'
0 58 SKHI ca 24 15 'c'
0 58 SKHI cb 24 15 'c'
0 58 SKHI cc 24 15 'c'
0 59 SKHI aa 24 15 'a'
0 59 SKHI ab 24 15 'c'
0 59 SKHI ac 24 15 'c'
0 59 SKHI ba 24 15 'c'
0 59 SKHI bb 24 15 'c'
0 59 SKHI bc 24 15 'c'
0 59 SKHI ca 24 15 'c'
0 59 SKHI cb 24 15 'c'
0 59 SKHI cc 24 15 'c'
0 60 SKHI aa 20 12 'a'
0 60 SKHI ab 20 12 'c'
0 60 SKHI ac 20 12 'c'
0 60 SKHI ba 20 12 'c'
0 60 SKHI bb 20 12 'c'
0 60 SKHI bc 20 12 'c'
0 60 SKHI ca 20 12 'c'
0 60 SKHI cb 20 12 'c'
0 60 SKHI cc 20 12 'c'
0 61 SKHI aa 20 12 'a'
0 61 SKHI ab 20 12 'c'
0 61 SKHI ac 20 12 'c'
0 61 SKHI ba 20 12 'c'
0 61 SKHI bb 20 12 'c'
0 61 SKHI bc 20 12 'c'
0 61 SKHI ca 20 12 'c'
0 61 SKHI cb 20 12 'c'
0 61 SKHI cc 20 12 'c'
0 62 SKHI aa 20 12 'a'
0 62 SKHI ab 20 12 'c'
0 62 SKHI ac 20 12 'c'
0 62 SKHI ba 20 12 'c'
0 62 SKHI bb 20 12 'c'
0 62 SKHI bc 20 12 'c'
0 62 SKHI ca 20 12 'c'
0 62 SKHI cb 20 12 'c'
0 62 SKHI cc 20 12 'c'
0 63 SKHI aa 20 14 'a'
0 63 SKHI ab 20 14 'd'
0 63 SKHI ac 20 14 'd'
0 63 SKHI ba 20 14 'c'
0 63 SKHI bb 20 14 'c'
0 63 SKHI bc 20 14 'c'
0 63 SKHI ca 20 14 'c'
0 63 SKHI cb 20 14 'c'
0 63 SKHI cc 20 14 'c'
0 64 SKHI aa 24 15 'a'
0 64 SKHI ab 24 15 'c'
0 64 SKHI ac 24 15 'c'
0 64 SKHI ba 24 15 'c'
0 64 SKHI bb 24 15 'c'
0 64 SKHI bc 24 15 'c'
0 64 SKHI ca 24 15 'c'
0 64 SKHI cb 24 15 'c'
0 64 SKHI cc 24 15 'c'
0 65 SKHI aa 24 15 'a'
0 65 SKHI ab 24 15 'c'
0 65 SKHI ac 24 15 'c'
0 65 SKHI ba 24 15 'c'
0 65 SKHI bb 24 15 'c'
0 65 SKHI bc 24 15 'c'
0 65 SKHI ca 24 15 'c'
0 65 SKHI cb 24 15 'c'
0 65 SKHI cc 24 15 'c'
0 66 SKHI aa 20 14 'a'
0 66 SKHI ab 20 14 'd'
0 66 SKHI ac 20 14 'd'
0 66 SKHI ba 20 14 'c'
0 66 SKHI bb 20 14 'c'
0 66 SKHI bc 20 14 'c'
0 66 SKHI ca 20 14 'c'
0 66 SKHI cb 20 14 'c'
0 66 SKHI cc 20 14 'c'
0 67 SKHI aa 24 15 'a'
0 67 SKHI ab 24 15 'c'
0 67 SKHI ac 24 15 'c'
0 67 SKHI ba 24 15 'c'
0 67 SKHI bb 24 15 'c'
0 67 SKHI bc 24 15 'c'
0 67 SKHI ca 24 15 'c'
0 67 SKHI cb 24 15 'c'
0 67 SKHI cc 24 15 'c'
0 68 SKHI aa 24 15 'a'
0 68 SKHI ab 24 15 'c'
0 68 SKHI ac 24 15 'c'
0 68 SKHI ba 24 15 'c'
0 68 SKHI bb 24 15 'c'
0 68 SKHI bc 24 15 'c'
0 68 SKHI ca 24 15 'c'
0 68 SKHI cb 24 15 'c'
0 68 SKHI cc 24 15 'c'
0 69 SKHI aa 20 14 'a'
0 69 SKHI ab 20 14 'd'
0 69 SKHI ac 20 14 'd'
0 69 SKHI ba 20 14 'c'
0 69 SKHI bb 20 14 'c'
0 69 SKHI bc 20 14 'c'
0 69 SKHI ca 20 14 'c'
0 69 SKHI cb 20 14 'c'
0 69 SKHI cc 20 14 'c'
0 70 SKHI aa 24 15 'a'
0 70 SKHI ab 24 15 'c'
0 70 SKHI ac 24 15 'c'
0 70 SKHI ba 24 15 'c'
0 70 SKHI bb 24 15 'c'
0 70 SKHI bc 24 15 'c'
0 70 SKHI ca 24 15 'c'
0 70 SKHI cb 24 15 'c'
0 70 SKHI cc 24 15 'c'
0 71 SKHI aa 24 15 'a'
0 71 SKHI ab 24 15 'c'
0 71 SKHI ac 24 15 'c'
0 71 SKHI ba 24 15 'c'
0 71 SKHI bb 24 15 'c'
0 71 SKHI bc 24 15 'c'
0 71 SKHI ca 24 15 'c'
0 71 SKHI cb 24 15 'c'
0 71 SKHI cc 24 15 'c'
0 72 SKHI aa 22 17 'a'
0 72 SKHI ab 22 17 'a'
0 72 SKHI ac 22 17 'a'
0 72 SKHI ba 22 17 'a'
0 72 SKHI bb 22 17 'a'
0 72 SKHI bc 22 17 'a'
0 72 SKHI ca 22 17 'a'
0 72 SKHI cb 22 17 'a'
0 72 SKHI cc 22 17 'a'
0 73 SKHI aa 22 17 'a'
0 73 SKHI ab 22 17 'a'
0 73 SKHI ac 22 17 'a'
0 73 SKHI ba 22 17 'a'
0 73 SKHI bb 22 17 'a'
0 73 SKHI bc 22 17 'a'
0 73 SKHI ca 22 17 'a'
0 73 SKHI cb 22 17 'a'
0 73 SKHI cc 22 17 'a'
0 74 SKHI aa 22 17 'a'
0 74 SKHI ab 22 17 'a'
0 74 SKHI ac 22 17 'a'
0 74 SKHI ba 22 17 'a'
0 74 SKHI bb 22 17 'a'
0 74 SKHI bc 22 17 'a'
0 74 SKHI ca 22 17 'a'
0 74 SKHI cb 22 17 'a'
0 74 SKHI cc 22 17 'a'
0 75 SKHI aa 22 17 'a'
0 75 SKHI ab 22 17 'a'
0 75 SKHI ac 22 17 'a'
0 75 SKHI ba 22 17 'a'
0 75 SKHI bb 22 17 'a'
0 75 SKHI bc 22 17 'a'
0 75 SKHI ca 22 17 'a'
0 75 SKHI cb 22 17 'a'
0 75 SKHI cc 22 17 'a'
0 76 SKHI aa 22 17 'a'
0 76 SKHI ab 22 17 'a'
0 76 SKHI ac 22 17 'a'
0 76 SKHI ba 22 17 'a'
0 76 SKHI bb 22 17 'a'
0 76 SKHI bc 22 17 'a'
0 76 SKHI ca 22 17 'a'
0 76 SKHI cb 22 17 'a'
0 76 SKHI cc 22 17 'a'
0 77 SKHI aa 22 17 'a'
0 77 SKHI ab 22 17 'a'
0 77 SKHI ac 22 17 'a'
0 77 SKHI ba 22 17 'a'
0 77 SKHI bb 22 17 'a'
0 77 SKHI bc 22 17 'a'
0 77 SKHI ca 22 17 'a'
0 77 SKHI cb 22 17 'a'
0 77 SKHI cc 22 17 'a'
0 78 SKHI aa 24 15 'a'
0 78 SKHI ab 24 15 'a'
0 78 SKHI ac 24 15 'a'
0 78 SKHI ba 24 15 'a'
0 78 SKHI bb 24 15 'a'
0 78 SKHI bc 24 15 'a'
0 78 SKHI ca 24 15 'a'
0 78 SKHI cb 24 15 'a'
0 78 SKHI cc 24 15 'a'
0 79 SKHI aa 24 15 'a'
0 79 SKHI ab 24 15 'a'
0 79 SKHI ac 24 15 'a'
0 79 SKHI ba 24 15 'a'
0 79 SKHI bb 24 15 'a'
0 79 SKHI bc 24 15 'a'
0 79 SKHI ca 24 15 'a'
0 79 SKHI cb 24 15 'a'
0 79 SKHI cc 24 15 'a'
0 80 SKHI aa 24 15 'a'
0 80 SKHI ab 24 15 'a'
0 80 SKHI ac 24 15 'a'
0 80 SKHI ba 24 15 'a'
0 80 SKHI bb 24 15 'a'
0 80 SKHI bc 24 15 'a'
0 80 SKHI ca 24 15 'a'
0 80 SKHI cb 24 15 'a'
0 80 SKHI cc 24 15 'a'
0 81 SKHI aa 24 15 'a'
0 81 SKHI ab 24 15 'a'
0 81 SKHI ac 24 15 'a'
